Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name,Average Data Speed Download,Average Data Speed Upload,Population,Literacy Rate,Rainfall,Area of the state,Average_Signal
RJio,Indoor,4G,5,Satisfactory,0.928139519,0.289873825,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
RJio,Indoor,4G,2,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Travelling,4G,4,Satisfactory,0.596882456,0.256600176,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Outdoor,4G,4,Satisfactory,0.195529849,0.320415055,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Outdoor,4G,4,Satisfactory,0.19552388,0.320414299,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Outdoor,4G,4,Satisfactory,0.19552388,0.320414299,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Outdoor,4G,4,Satisfactory,0.195382397,0.320786192,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Airtel,Indoor,4G,5,Satisfactory,0.769716517,0.254796172,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
RJio,Indoor,4G,5,Satisfactory,0.583831891,0.641803024,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Outdoor,4G,2,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Outdoor,4G,2,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Travelling,4G,2,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,3G,5,Satisfactory,0.19316953,0.417341144,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Outdoor,4G,2,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Indoor,4G,5,Satisfactory,0.498683971,0.63168262,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,4G,4,Satisfactory,0.389117605,0.258791564,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,1,Poor Voice Quality,0.633003686,0.135394229,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
RJio,Outdoor,4G,2,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Vodafone,Indoor,4G,5,Satisfactory,0.782268244,0.252024606,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
RJio,Outdoor,4G,5,Satisfactory,0.121914123,0.303012586,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,3,Satisfactory,0.589105177,0.728585397,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Outdoor,4G,3,Satisfactory,0.424614991,0.181920293,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,5,Satisfactory,0.587491188,0.727510388,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,4G,4,Satisfactory,0.425555968,0.180692709,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,4G,4,Satisfactory,0.389117605,0.258791564,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,4,Satisfactory,0.592295976,0.726790226,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Call Dropped,0.59229564,0.726790595,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Idea,Outdoor,3G,1,Poor Voice Quality,0.619816535,0.316435472,Madhya Pradesh,0.082459754,0.141604521,2,7,3,0.887970703,0.479585806
Vodafone,Indoor,3G,4,Satisfactory,0.619090755,0.709561434,West Bengal,0.058112623,0.079078531,3,7,6,0.1644461,0.478087119
RJio,Indoor,4G,5,Satisfactory,0.967742596,0.220203655,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
RJio,Indoor,4G,5,Satisfactory,0.446973993,0.14392494,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,4,Satisfactory,0.460399747,0.143303289,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,1,Call Dropped,0.739002773,0.85675994,Assam,0.174253474,0.220294992,0,0,9,0.130448684,0.476469935
Airtel,Outdoor,3G,3,Satisfactory,0.19196358,0.380067715,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Outdoor,4G,4,Satisfactory,0.460401497,0.143300568,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,3G,1,Poor Voice Quality,0.446382395,0.146474076,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Idea,Indoor,3G,1,Poor Voice Quality,0.422989826,0.180960225,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,1,Poor Voice Quality,0.422989826,0.180960225,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,1,Poor Voice Quality,0.422989864,0.180959281,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,4G,5,Satisfactory,0.587491188,0.727510388,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
RJio,Indoor,4G,3,Satisfactory,0.448452651,0.146679056,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Travelling,4G,2,Poor Voice Quality,0.442431252,0.143722434,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Indoor,4G,5,Satisfactory,0.587491188,0.727510388,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
RJio,Travelling,4G,3,Satisfactory,0.421498189,0.182030823,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.452368074,0.541246607,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Vodafone,Outdoor,3G,1,Call Dropped,0.425568925,0.180726271,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,5,Satisfactory,0.452368074,0.541246607,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.967742631,0.220203551,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
Vodafone,Indoor,4G,5,Satisfactory,0.839097637,0.31280635,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
Airtel,Indoor,4G,5,Satisfactory,0.497193769,0.632445708,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Vodafone,Indoor,4G,5,Satisfactory,0.587491188,0.727510388,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
RJio,Indoor,4G,4,Satisfactory,0.619685928,0.678453049,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Travelling,3G,1,Poor Voice Quality,0.449217407,0.144398403,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Outdoor,4G,4,Satisfactory,0.121914123,0.303012586,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Vodafone,Indoor,3G,4,Satisfactory,0.427885119,0.179465704,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,4,Satisfactory,0.428077878,0.177697769,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,4,Satisfactory,0.46040062,0.143300571,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498692837,0.631605986,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498821387,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Vodafone,Indoor,3G,4,Satisfactory,0.427885119,0.179465704,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,3,Poor Voice Quality,0.192710713,0.321252353,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Vodafone,Indoor,4G,5,Satisfactory,0.782268244,0.252024606,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Vodafone,Indoor,3G,5,Satisfactory,0.782268244,0.252024606,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
RJio,Outdoor,4G,4,Satisfactory,0.1959856,0.326525841,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,4G,5,Satisfactory,0.769716471,0.254795706,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Travelling,4G,3,Satisfactory,0.42434454,0.18147395,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Outdoor,4G,1,Poor Voice Quality,0.656152618,0.515713015,Madhya Pradesh,0.357173784,0.460615568,2,7,3,0.887970703,0.477025114
RJio,Travelling,4G,5,Satisfactory,0.454203101,0.154557608,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,3G,4,Satisfactory,0.605841811,0.06812924,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Outdoor,4G,4,Satisfactory,0.460402337,0.143297752,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,2,Poor Voice Quality,0.592591333,0.724881095,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Outdoor,4G,5,Satisfactory,0.445298198,0.143571885,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.445399338,0.14346322,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.445399338,0.14346322,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.445388464,0.143483728,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.445417884,0.1434588,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.445422262,0.143477543,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.445422262,0.143477543,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,5,Satisfactory,0.445422262,0.143477543,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,5,Satisfactory,0.445422262,0.143477543,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,5,Satisfactory,0.445283114,0.143723648,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.498821387,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498821387,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Outdoor,4G,4,Satisfactory,0.717975106,0.605565763,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
Airtel,Travelling,4G,4,Satisfactory,0.42877132,0.180961871,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,4G,4,Satisfactory,0.42877132,0.180961871,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,3G,5,Satisfactory,0.19316953,0.417341144,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
Airtel,Travelling,4G,5,Satisfactory,0.42877132,0.180961871,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,3G,5,Satisfactory,0.769716918,0.254796198,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Indoor,3G,1,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,3G,3,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,3G,4,Satisfactory,0.605841811,0.06812924,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Travelling,4G,4,Satisfactory,0.42877132,0.180961871,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Idea,Indoor,4G,1,Poor Voice Quality,0.341566137,0.436554605,Andhra Pradesh,0.136004665,0.22947829,3,0,3,0.399972312,0.477052577
Airtel,Indoor,3G,4,Satisfactory,0.477324885,0.631577262,Odisha,0.039648509,0.027106734,1,7,4,0.385145826,0.478835766
RJio,Indoor,4G,4,Satisfactory,0.424573045,0.181900311,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.621268936,0.314467212,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Vodafone,Indoor,3G,1,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Airtel,Indoor,3G,1,Poor Voice Quality,0.45193679,0.143348672,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Indoor,4G,5,Satisfactory,0.936296382,0.257163317,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
RJio,Outdoor,4G,4,Satisfactory,0.114697074,0.300097442,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.928139519,0.289873825,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
Airtel,Indoor,4G,5,Satisfactory,0.113036701,0.340528701,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,5,Satisfactory,0.589013515,0.72802605,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Idea,Indoor,3G,5,Satisfactory,0.521095657,0.370114896,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,5,Satisfactory,0.521095657,0.370114896,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Airtel,Indoor,4G,5,Satisfactory,0.769716471,0.254795706,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
Airtel,Outdoor,3G,1,Poor Voice Quality,0.834281885,0.320047993,Uttar Pradesh,0.059478667,0.0534385,9,6,3,0.673827198,0.478804095
Airtel,Indoor,3G,2,Poor Voice Quality,0.834137879,0.319935602,Uttar Pradesh,0.059478667,0.0534385,9,6,3,0.673827198,0.478804095
Airtel,Indoor,3G,1,Call Dropped,0.834137879,0.319935602,Uttar Pradesh,0.059478667,0.0534385,9,6,3,0.673827198,0.478804095
RJio,Indoor,4G,1,Call Dropped,0.665540787,0.20093864,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Indoor,4G,4,Satisfactory,0.592338412,0.726739303,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,3G,1,Poor Voice Quality,0.633000621,0.135389382,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Indoor,4G,4,Satisfactory,0.423802454,0.181364106,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,5,Satisfactory,0.839023926,0.312974519,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
RJio,Indoor,4G,4,Satisfactory,0.592356085,0.726728742,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,4,Satisfactory,0.698224901,0.45034338,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Indoor,4G,5,Satisfactory,0.587492791,0.727511475,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Airtel,Indoor,4G,4,Satisfactory,0.388958292,0.258592788,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,3G,4,Satisfactory,0.165938448,0.285148335,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Outdoor,4G,2,Poor Voice Quality,0.592591333,0.724881095,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,4,Satisfactory,0.589132,0.728583419,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Outdoor,4G,3,Satisfactory,0.589120537,0.728566005,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Outdoor,4G,4,Satisfactory,0.748964654,0.259793607,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,4G,5,Satisfactory,0.834817172,0.320393391,Uttar Pradesh,0.227597958,0.407191851,9,6,3,0.673827198,0.477256378
RJio,Indoor,4G,3,Satisfactory,0.589789941,0.725693574,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.967742313,0.220204169,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
Vodafone,Indoor,4G,5,Satisfactory,0.769716579,0.254796668,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
RJio,Indoor,4G,5,Satisfactory,0.967742313,0.220204169,Punjab,0.445519017,0.396685158,0,7,1,0.03790346,0.477425661
Airtel,Indoor,4G,5,Satisfactory,0.769716542,0.254796183,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
RJio,Indoor,4G,5,Satisfactory,0.589091293,0.728094448,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,4,Satisfactory,0.433351524,0.175227433,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,3G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Airtel,Indoor,4G,5,Satisfactory,0.769716542,0.254796183,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
Vodafone,Indoor,3G,1,Poor Voice Quality,0.632907236,0.135432673,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Indoor,4G,1,Poor Voice Quality,0.592355588,0.726729257,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,3G,1,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,4G,2,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
Vodafone,Indoor,4G,5,Satisfactory,0.842633301,0.313895516,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
Idea,Travelling,4G,2,Poor Voice Quality,0.592591333,0.724881095,West Bengal,0.018837341,0.219287215,3,7,6,0.1644461,0.475969713
Airtel,Indoor,4G,3,Call Dropped,0.717652982,0.60635293,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Outdoor,4G,3,Satisfactory,0.5891582,0.728580055,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.54162454,0.548245116,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,4G,3,Call Dropped,0.717652982,0.60635293,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
Airtel,Indoor,4G,3,Call Dropped,0.717652982,0.60635293,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
Airtel,Indoor,4G,5,Satisfactory,0.769716542,0.254796183,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
Vodafone,Outdoor,4G,2,Poor Voice Quality,0.870083872,0.33570095,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
RJio,Indoor,4G,4,Satisfactory,0.592355588,0.726729257,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,1,Poor Voice Quality,0.433483475,0.175726103,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,3,Satisfactory,0.596693101,0.144502033,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,3,Satisfactory,0.598032939,0.14075112,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Vodafone,Travelling,4G,4,Satisfactory,0.429269594,0.179170885,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,4,Satisfactory,0.449415194,0.147098696,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Travelling,4G,5,Satisfactory,0.422422209,0.182808459,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,5,Satisfactory,0.497197466,0.632443002,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497196225,0.632445278,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.49719673,0.632449984,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497196649,0.632444577,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Vodafone,Indoor,4G,2,Poor Voice Quality,0.632907915,0.135432222,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Airtel,Indoor,4G,3,Poor Voice Quality,0.147819286,0.335733272,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Vodafone,Indoor,4G,4,Satisfactory,0.592381982,0.728686691,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,3G,1,Poor Voice Quality,0.632908175,0.135425324,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Indoor,4G,4,Satisfactory,0.423802454,0.181364106,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,3,Satisfactory,0.164082773,0.377320365,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,3,Poor Voice Quality,0.422422209,0.182808459,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.422422209,0.182808459,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.498729465,0.631658554,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Outdoor,4G,5,Satisfactory,0.498666708,0.631610426,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498775269,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Travelling,4G,4,Satisfactory,0.404373708,0.244379968,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,5,Satisfactory,0.618899148,0.136502948,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,3G,5,Satisfactory,0.611457105,0.132631295,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Indoor,4G,4,Satisfactory,0.592355551,0.726728854,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.54162454,0.548245116,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Outdoor,4G,4,Satisfactory,0.748964654,0.259793607,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Indoor,4G,1,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,3G,4,Satisfactory,0.16592619,0.285143552,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
Airtel,Indoor,4G,5,Satisfactory,0.770591762,0.255429755,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
Vodafone,Indoor,3G,1,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
RJio,Travelling,4G,3,Satisfactory,0.424344884,0.181473766,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Travelling,4G,4,Satisfactory,0.141537335,0.343012585,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,3,Satisfactory,0.59691333,0.14442729,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,5,Satisfactory,0.441776132,0.143335057,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
